,Brand,Product,Price,Rating,Reviews
579,ORIGINS,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,$26.00,62.9K loves,878 reviews
580,SEPHORA COLLECTION,SUPERMASK - The Freezing Mask,$6.00,10.5K loves,96 reviews
581,INDIE LEE,Brightening Cleanser,"$72.00
($102.00 value)",1.5K loves,7 reviews
582,BIOSSANCE,Squalane + Vitamin C Rose Mask,$48.00,8.6K loves,323 reviews
583,SHISEIDO,Benefiance Pure Retinol Intensive Revitalizing Face Mask,$70.00,7.5K loves,54 reviews
584,LA MER,Treatment Lotion Hydrating Mask,$30.00,5.1K loves,8 reviews
585,SULWHASOO,First Care Activating Mask,$60.00,254 loves,2 reviews
586,EVE LOM,Rescue Mask,$85.00,10.5K loves,49 reviews
587,FRESH,Vitamin C Glow Face Mask,$62.00,36.8K loves,510 reviews
588,ESTÉE LAUDER,Micro Essence Infusion Mask,$72.00,4.2K loves,21 reviews
589,KIEHL'S SINCE 1851,Avocado Nourishing Hydration Mask,$45.00,6.3K loves,209 reviews
590,AMOREPACIFIC,MOISTURE BOUND Intensive Serum Masque,$90.00 $67.50,3K loves,16 reviews
591,DR. BARBARA STURM,Face Mask,$120.00,930 loves,8 reviews
592,ALGENIST,ALIVE Prebiotic Balancing Mask,$38.00,6.8K loves,57 reviews
593,DR. JART+,Clear Skin Lover Rubber Mask,$12.00,18K loves,179 reviews
594,ESTÉE LAUDER,Advanced Night Repair Concentrated Recovery Eye Mask,$46.00,6.8K loves,9 reviews
595,OMOROVICZA,Silver Skin Savior Salicylic/Glycolic Acid Treatment,$95.00,3K loves,14 reviews
596,GLAMGLOW,GLAMGLOW X MY LITTLE PONY #GLITTERMASK GRAVITYMUD™ Firming Treatment Mask,$59.00,32.4K loves,214 reviews
597,DR. JART+,Dermask Ultra Jet Porecting Solution Bubbling Charcoal Sheet Mask,$9.00,764 loves,31 reviews
598,SHISEIDO,WASO: Hydrating Gel Beauty Sleeping Mask,$38.00,3.1K loves,18 reviews
599,DERMALOGICA,Blackhead Clearing Fizz Mask,$21.00,2.8K loves,136 reviews
600,SEPHORA COLLECTION,Overnight Glow Mask,$16.00,1.2K loves,2 reviews
601,GLAMGLOW,INSTAMUD™ 60 Second Pore-Refining Treatment Mask,$42.00,24.7K loves,426 reviews
602,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,$20.00,9.8K loves,114 reviews
603,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,$9.00,36.9K loves,489 reviews
604,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,$37.00,9.1K loves,130 reviews
605,PROACTIV,Skin Purifying Mask,$38.00,1.6K loves,78 reviews
606,DR. JART+,Shake & Shot™ Rubber Purifying Mask with Spirulina,$12.00,5.1K loves,14 reviews
607,DR. JART+,Dermask Micro Jet Brightening Solution™,$9.00,4.1K loves,41 reviews
608,EDIBLE BEAUTY,& Sleeping Beauty Purifying Mousse - Pink Clay Sleep Mask,$43.00,1.8K loves,58 reviews
609,DR. BARBARA STURM,Face Mask Sachet Box,$145.00,300 loves,0 reviews
610,KORA ORGANICS,Noni Glow Sleeping Mask,$48.00,6.4K loves,43 reviews
611,CAUDALIE,Purifying Mask,$39.00,8.2K loves,67 reviews
612,GLAMGLOW,GLOWLACE™ Radiance-Boosting Hydration Sheet Mask,$10.00,2.8K loves,11 reviews
613,SEPHORA COLLECTION,Acai Smoothie Mask - Anti-Pollution,$7.00,1.2K loves,10 reviews
614,SEPHORA COLLECTION,Flaunt it Butt Sheet Mask - Retexturizing + Rejuvenating,$8.00 $4.00,0 loves,0 reviews
615,LANEIGE,Water Pocket Sheet Mask Sleeping Mask (Replenishing),$6.00,7.4K loves,29 reviews
616,DERMADOCTOR,Kakadu C™ Amethyst Clay Detox Mask,$58.00,5.5K loves,64 reviews
617,CLINIQUE,Pore Refining Solutions Charcoal Mask,$28.50,16K loves,116 reviews
618,SEPHORA COLLECTION,Nose Mask - Pineapple,$3.00,5.9K loves,81 reviews
619,REN CLEAN SKINCARE,Flash Rinse 1 Minute Facial,$48.00,6.8K loves,179 reviews
620,DIOR,Hydra Life Extra Plump Smooth Balm Mask,$69.00,5.1K loves,27 reviews
621,FOREO,Call It A Night Activated Mask,$9.99,2.9K loves,10 reviews
622,ORIGINS,Plantscription™ Powerful Lifting Overnight Mask,$65.00,4.9K loves,14 reviews
623,LANCÔME,Rose Jelly Mask,$35.00,2.6K loves,16 reviews
624,REN CLEAN SKINCARE,Clarimatte™ Invisible Pores Detox Mask,$42.00,8.6K loves,127 reviews
625,EVE LOM,Radiance Transforming Mask,$90.00,845 loves,5 reviews
626,BOBBI BROWN,Instant Detox Hawaiian Sea Water & White Clay Face Mask,$54.00,3.9K loves,21 reviews
627,ALGENIST,PERFECT Clarifying Pore Corrector Mask,$55.00,5.8K loves,53 reviews
628,EVE LOM,Time Retreat Face & Neck Sheet Mask,$60.00,286 loves,0 reviews
629,PETER THOMAS ROTH,Hungarian Thermal Water Mineral-Rich Atomic Heat Mask,$60.00,6.6K loves,143 reviews
630,PRIMERA,Sugar Apple Seed Sheet Mask Firming,$6.00,715 loves,1 review
631,ORIGINS,Flower Fusion™ Rose Hydrating Sheet Mask,$7.00,3.8K loves,17 reviews
632,PRIMERA,Flaxseed Sheet Mask Clarifying,$6.00,796 loves,5 reviews
633,OLAPLEX,No. 5 Bond Maintenance™ Conditioner,$28.00,67.2K loves,605 reviews
634,BRIOGEO,Scalp Revival Charcoal + Coconut Oil Micro-exfoliating Shampoo,$42.00,69.1K loves,1K reviews
635,AMIKA,Bust Your Brass Cool Blonde Shampoo,$20.00,28.6K loves,359 reviews
636,OLAPLEX,No. 5 Bond Maintenance™ Conditioner Mini,$14.00,14.2K loves,61 reviews
637,AMIKA,Bust Your Brass Cool Blonde Conditioner,$24.00,19.9K loves,162 reviews
638,ALTERNA HAIRCARE,CAVIAR Anti-Aging® Replenishing Moisture Shampoo,$52.00,25.9K loves,736 reviews
639,DRYBAR,Prep Rally Prime & Prep Detangler,$23.00,17.8K loves,354 reviews
640,CHRISTOPHE ROBIN,Purifying Scalp Scrub with Sea Salt Mini,$19.00,24.6K loves,211 reviews
641,KÉRASTASE,Blond Absolu Anti-Brass Purple Shampoo,$35.00,10K loves,82 reviews
642,BRIOGEO,Blossom & Bloom™ Ginseng + Biotin Volumizing Shampoo,$24.00,18.9K loves,391 reviews
643,KÉRASTASE,Densifique Bodifying Shampoo,$35.00,6.3K loves,30 reviews
644,DEVACURL,One Condition® Original Daily Cream Conditioner,$46.00,14.4K loves,263 reviews
645,KLORANE,Dry Shampoo with Oat Milk,$20.00,27K loves,557 reviews
646,BUMBLE AND BUMBLE,Gentle Shampoo,$27.00,11.1K loves,304 reviews
647,LIVING PROOF,Full Shampoo,$27.00,18.9K loves,685 reviews
648,IGK,Mistress Hydrating Hair Balm,$29.00,22.6K loves,538 reviews
649,PLAYA,Every Day Shampoo,$28.00,7.1K loves,388 reviews
650,TOGETHER BEAUTY,Whatever Wherever Leave-In Conditioner,$27.00,8.5K loves,100 reviews
651,KÉRASTASE,Resistance Length Strengthening Shampoo,$35.00,6.3K loves,41 reviews
652,AMIKA,Reset Clarifying Gel Shampoo,$25.00,2.2K loves,72 reviews
653,KÉRASTASE,Reflection Sulfate Free Shampoo for Color-Treated Hair,$31.00,3.4K loves,38 reviews
654,VERB,Hydrating Shampoo,$18.00,13.3K loves,386 reviews
655,BRIOGEO,Be Gentle Be Kind™ Kale + Apple Replenishing Superfood Conditioner,$28.00,10.1K loves,183 reviews
656,CHRISTOPHE ROBIN,Purifying Shampoo for Oily or Flaky Scalp,$38.00,8.2K loves,91 reviews
657,DRYBAR,Liquid Glass Smoothing Shampoo,$26.00,1.2K loves,3 reviews
658,SACHAJUAN,Scalp Shampoo,$29.00,7.5K loves,129 reviews
659,LIVING PROOF,Perfect Hair Day Triple Detox Shampoo,$28.00,8.2K loves,199 reviews
660,KÉRASTASE,Discipline Blow-Dry Smoothing Primer,$37.00,5.5K loves,58 reviews
661,ALTERNA HAIRCARE,CAVIAR Anti-Aging® Clinical Densifying Shampoo,$34.00,6.8K loves,143 reviews
662,BUMBLE AND BUMBLE,Color Minded Shampoo,$31.00,6.4K loves,156 reviews
663,AMIKA,Reset Cooling Gel Conditioner,$25.00,1.1K loves,65 reviews
664,MOROCCANOIL,Curl Enhancing Shampoo,$28.00,2.3K loves,5 reviews
665,DEVACURL,B'LEAVE-IN™ Miracle Curl Plumper,$20.00,12K loves,134 reviews
666,BRIOGEO,"Be Gentle, Be Kind™ Avocado + Quinoa Co–Wash",$32.00,13.7K loves,274 reviews
667,BUMBLE AND BUMBLE,Color Minded Conditioner,$34.00,4.1K loves,91 reviews
668,MOROCCANOIL,Smoothing Conditioner,$29.00,1.8K loves,9 reviews
669,KLORANE,Dry Shampoo with Oat Milk Natural Tint,$29.00,6.7K loves,140 reviews
670,SHU UEMURA,Silk Bloom Restorative Treatment- For Damaged Hair,$69.00,1.6K loves,16 reviews
671,SHU UEMURA,Color Lustre Brilliant Glaze Shampoo- For Color Treated Hair,$49.00,1.1K loves,184 reviews
672,AMIKA,Vault Color-Lock Shampoo,$16.00,3.7K loves,22 reviews
673,AMIKA,Velveteen Dream Smoothing Conditioner,$20.00,3.8K loves,27 reviews
674,SHU UEMURA,Urban Moisture Hydro-Nourishing Shampoo,$49.00,1.6K loves,130 reviews
675,VERB,Reset Clarifying Shampoo,$18.00,2.6K loves,17 reviews
676,BRIOGEO,Farewell Frizz™ Smoothing Shampoo,$24.00,9.4K loves,211 reviews
677,KÉRASTASE,Specifique Shampoo for Oily Scalp,$35.00,3.6K loves,46 reviews
678,DEVACURL,Low-Poo® Original Mild Lather Cleanser,$46.00,3.6K loves,65 reviews
679,SHU UEMURA,Urban Moisture Hydro-Nourishing Conditioner,$59.00,892 loves,114 reviews
680,CHRISTOPHE ROBIN,Volume Conditioner with Rose Extracts,$43.00,3.3K loves,39 reviews
681,BETTER NOT YOUNGER,Second Chance Repairing Shampoo,$27.00,330 loves,8 reviews
682,BUMBLE AND BUMBLE,Bb. Don’t Blow It Thick (H)air Styler,$31.00,4.6K loves,69 reviews
683,VERB,Volume Conditioner,$18.00,4.3K loves,67 reviews
684,KLORANE,Dry Shampoo with Oat Milk - Loose Powder Formula,$20.00,3.6K loves,66 reviews
685,OUIDAD,Moisture Lock™ Leave-In Conditioner,$26.00,6.4K loves,428 reviews
686,MOROCCANOIL,Moisture Repair Conditioner Mini,$10.50,1.8K loves,6 reviews
687,BUMBLE AND BUMBLE,Blondish Hair Powder,$36.00,2.8K loves,235 reviews
688,GOOD DYE YOUNG,Prime Color Kind Hair Primer,$28.00,518 loves,10 reviews
689,DPHUE,Cool Brunette Shampoo,$26.00,2.1K loves,15 reviews
690,KÉRASTASE,Elixir Ultime Conditioner,$40.00,1.2K loves,12 reviews
691,BUMBLE AND BUMBLE,Full Potential Hair Preserving Shampoo,$31.00,4.8K loves,79 reviews
692,VERB,Curl Shampoo,$18.00,545 loves,1 review
693,SHU UEMURA,Muroto Volume Lightweight Care Shampoo - For Fine Hair,$49.00,522 loves,1 review
694,TOGETHER BEAUTY,Day Dreamer Conditioner with Anti-Pollution Benefits,$28.00,1.8K loves,23 reviews
695,SHU UEMURA,Urban Moisture Hydro-Nourishing Treatment,$69.00,622 loves,2 reviews
696,KÉRASTASE,Densifique Bodifying Shampoo for Men,$35.00,708 loves,3 reviews
697,BETTER NOT YOUNGER,Second Chance Repairing Conditioner,$27.00,198 loves,4 reviews
698,BUMBLE AND BUMBLE,Mending Shampoo,$31.00,2.7K loves,60 reviews
699,VERB,Dry Shampoo for Dark Hair,$18.00,3.9K loves,62 reviews
700,DRYBAR,Bay Breeze Hydrating Shots,$38.00,7.9K loves,263 reviews
701,BVLGARI,Eau Parfumée Au Thé Blanc Shampoo And Shower Gel,$48.00,3.7K loves,25 reviews
702,IGK,Direct Flight Multi-Tasking Dry Shampoo,$27.00,3K loves,77 reviews
703,KÉRASTASE,Discipline Smoothing Shampoo,$20.00,641 loves,3 reviews
704,FRESH,Seaberry Revitalizing Shampoo,$28.00,1.7K loves,26 reviews
705,AMIKA,Nice Cream Cleansing Conditioner,$22.00,2.4K loves,28 reviews
706,DRYBAR,Mr. Incredible The Ultimate Leave-In Conditioner,$26.00,7.3K loves,122 reviews
707,VERB,Sea Shampoo,$18.00,4.6K loves,93 reviews
708,OLAPLEX,Olaplex Hair Perfector No. 3,$28.00,190.5K loves,2K reviews
709,OLAPLEX,No. 6 Bond Smoother Reparative Styling Creme,$28.00,52.8K loves,538 reviews
710,JOSIE MARAN,100 percent Pure Argan Oil,$49.00,123.6K loves,7K reviews
711,BUMBLE AND BUMBLE,Thickening Dryspun Volume Texture Spray,$31.00,38K loves,1K reviews
712,KIEHL'S SINCE 1851,Olive Fruit Oil Deeply Repairative Hair Pak,$25.00,19.1K loves,193 reviews
713,DRYBAR,Prep Rally Prime & Prep Detangler,$23.00,17.8K loves,354 reviews
714,DEVACURL,SUPERCREAM™ Coconut Curl Styler,$28.00,23.3K loves,385 reviews
715,VERB,Ghost Oil™,$18.00,53.3K loves,1K reviews
716,MOROCCANOIL,Color Depositing Mask,$28.00,11K loves,425 reviews
717,IGK,Antisocial Overnight Bond-Building Dry Hair Mask,$34.00,10.6K loves,92 reviews
718,SEPHORA FAVORITES,Smooth and Shine,"$24.00 $12.00
($30.00 value)",8.1K loves,15 reviews
719,SEPHORA COLLECTION,Scalp Massager,$10.00,10.3K loves,66 reviews
720,BUMBLE AND BUMBLE,Thickening Spray,$30.00,25.6K loves,850 reviews
721,IGK,Mistress Hydrating Hair Balm,$29.00,22.6K loves,538 reviews
722,DRYBAR,Triple Sec 3-in-1 Finishing Spray,$26.00,31.2K loves,1K reviews
723,KÉRASTASE,Elixir Ultime Oil Serum Mini,$24.00,6.8K loves,17 reviews
724,LIVING PROOF,Full Thickening Cream,$28.00,17.3K loves,2K reviews
725,BUMBLE AND BUMBLE,Thickening Go Big Volumizing Treatment,$30.00,11.9K loves,86 reviews
726,KÉRASTASE,Reflection Mask for Color-Treated Hair,$56.00,3.3K loves,14 reviews
727,KÉRASTASE,Resistance Mask for Severely Damaged Hair,$62.00,2.4K loves,14 reviews
728,KÉRASTASE,Blond Absolu Anti-Brass Purple Mask,$62.00,7K loves,53 reviews
729,BRIOGEO,Scalp Revival™ Charcoal + Peppermint Oil Cooling Jelly Conditioner,$36.00,11.8K loves,625 reviews
730,KÉRASTASE,Nutritive Mask for Severely Dry Hair,$56.00,3.9K loves,15 reviews
731,AMIKA,Brooklyn Bombshell Blowout Volume Spray,$25.00,14.2K loves,151 reviews
732,KÉRASTASE,Resistance Length Strengthening Scalp Serum,$51.00,4.8K loves,10 reviews
733,EARTH’S NECTAR,Jojoba & Tea Tree Scalp Oil,$18.50,19.1K loves,94 reviews
734,BRIOGEO,Scalp Revival™ Stimulating Therapy Massager,$16.00,17.5K loves,71 reviews
735,LIVING PROOF,Full Thickening Mousse,$28.00,7.4K loves,549 reviews
736,AMIKA,Reset Pink Charcoal Scalp Cleansing Oil,$25.00,10.1K loves,71 reviews
737,MOROCCANOIL,Smoothing Lotion,$32.00,4.4K loves,33 reviews
738,KÉRASTASE,Discipline Oleo Relax Anti-Frizz Oil Serum,$37.00,2K loves,9 reviews
739,KÉRASTASE,Discipline Anti Frizz Smoothing Spray,$37.00,5.6K loves,47 reviews
740,KÉRASTASE,Nutritive Mask for Dry Fine Hair,$56.00,3.7K loves,24 reviews
741,AMIKA,Fluxus Touchable Hairspray,$25.00,6.2K loves,61 reviews
742,BUMBLE AND BUMBLE,Straight Blow Dry,$32.00,19.2K loves,750 reviews
743,DPHUE,Apple Cider Vinegar Scalp Scrub,$38.00,6.9K loves,79 reviews
744,LIVING PROOF,Perfect Hair Day In-Shower Styler,$25.00,14.7K loves,526 reviews
745,KLORANE,Dry Shampoo with Oat Milk Natural Tint,$29.00,6.7K loves,140 reviews
746,BRIOGEO,Blossom & Bloom Ginseng + Biotin Volumizing Root Powder,$24.00,4.8K loves,74 reviews
747,AMIKA,Not So Basics Travel Set,"$29.00
($52.00 value)",9.1K loves,50 reviews
748,MOROCCANOIL,Root Boost,$29.00,4.7K loves,29 reviews
749,KÉRASTASE,Resistance Blow-Dry Primer for Damaged Hair Mini,$18.00,3.2K loves,5 reviews
750,QHEMET BIOLOGICS,Amla & Olive Heavy Cream,$21.00,7.6K loves,173 reviews
751,BUMBLE AND BUMBLE,Does It All Light Hold Hairspray,$32.00,6.9K loves,227 reviews
752,SEPHORA COLLECTION,Texturizing Spray,$14.00,2.5K loves,93 reviews
753,OUAI,Air Dry Foam,$28.00,13.2K loves,183 reviews
754,ALTERNA HAIRCARE,CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Heat Protection Spray,$32.00,4.9K loves,97 reviews
755,LIVING PROOF,Restore Instant Protection Spray,$27.00,10.4K loves,117 reviews
756,AMIKA,Plus Size Volume & Body Mousse,$25.00,4.2K loves,33 reviews
757,IGK,Good Behavior Spirulina Protein Smoothing Spray,$32.00,9.6K loves,162 reviews
758,LIVING PROOF,Restore Smooth Blowout Concentrate,$29.00,10.2K loves,160 reviews
759,AMIKA,The Shield Anti-Humidity Spray,$25.00,6K loves,41 reviews
760,KÉRASTASE,Nutritive Blow-Dry Primer for Dry Hair Mini,$18.00,2.1K loves,3 reviews
761,BUMBLE AND BUMBLE,Hairdresser’s Invisible Oil Dry Oil Finishing Spray,$34.00,12.5K loves,136 reviews
762,BRIOGEO,Blossom & Bloom™ Ginseng + Biotin Volumizing Spray,$20.00,12.2K loves,287 reviews
763,DEVACURL,Super Stretch™ Coconut Curl Elongator,$30.00,3.6K loves,141 reviews
764,BUMBLE AND BUMBLE,Brilliantine,$25.00,8.2K loves,290 reviews
765,BUMBLE AND BUMBLE,Bb. Glow Bond-Building Styler,$32.00,1.7K loves,168 reviews
766,BUMBLE AND BUMBLE,Thickening Volume Creme Contour,$29.00,4K loves,74 reviews
767,DRYBAR,Southern Belle Volume-Boosting Mousse,$26.00,9.7K loves,212 reviews
768,OUIDAD,Advanced Climate Control® Heat & Humidity Gel,$26.00,9.5K loves,1K reviews
769,ALTERNA HAIRCARE,CAVIAR Anti-Aging® Multiplying Volume Conditioner,$34.00,2.8K loves,96 reviews
770,AMIKA,Curl Corps Defining Cream,$25.00,3.4K loves,24 reviews
771,BUMBLE AND BUMBLE,Gel,$27.00,1.9K loves,42 reviews
772,SACHAJUAN,Leave In Conditioner,$36.00,3.5K loves,37 reviews
773,HERBIVORE,Sea Mist Coconut + Sea Salt Beach Wave Hair Mist,$20.00,14.1K loves,118 reviews
774,OUAI,Matte Pomade,$24.00,7.7K loves,65 reviews
775,O&M,Project Sukuroi™ Golden Smoothing Balm,$50.00,1.1K loves,9 reviews
776,BUMBLE AND BUMBLE,Blondish Hair Powder,$36.00,2.8K loves,235 reviews
777,BUMBLE AND BUMBLE,Bb. Curl (Style) Conditioning Mousse,$31.00,3.7K loves,114 reviews
778,AMIKA,Jack of All Curls,$250.00,5.8K loves,12 reviews
779,ALTERNA HAIRCARE,CAVIAR Anti-Aging® Perfect Texture Spray,$30.00,798 loves,85 reviews
780,IGK,Crybaby Anti-Frizz Smoothing Serum,$25.00,6.8K loves,32 reviews
781,VERB,Ghost Hair Mask™,$18.00,4.2K loves,58 reviews
782,DRYBAR,Mudslide Nourishing Hair Mask,$35.00,4K loves,52 reviews
783,DYSON,Airwrap™ Styler,$549.00,43.8K loves,456 reviews
784,SLIP,Small Slipsilk™ Scrunchies,$39.00,27.9K loves,222 reviews
785,GHD,"Platinum+ Professional Performance 1"" Styler",$249.00,9.6K loves,252 reviews
786,GHD,Glide Professional Performance Hot Brush,$169.00,5.2K loves,55 reviews
787,DRYBAR,The Wrap Party Styling Wand,$165.00,8.3K loves,96 reviews
788,SEPHORA COLLECTION,Brush Meets Comb Hair Brush Cleaner,$10.00 $5.00,16K loves,163 reviews
789,SEPHORA COLLECTION,Sephora Collection x OLLY: Lustrous Hair,$15.00,9.6K loves,53 reviews
790,T3,Cura Luxe Professional Ionic Hair Dryer with Auto Pause Sensor (Black & Rose Gold),$285.00,4.2K loves,50 reviews
791,AMIKA,Blowout Babe Thermal Brush,$100.00,13.7K loves,186 reviews
792,DRYBAR,The Brush Crush Heated Straightening Brush,$145.00,14.9K loves,232 reviews
793,GHD,"Curve 1"" Classic Curl Iron",$199.00,3.3K loves,40 reviews
794,SLIP,Pure Silk Turban,$85.00,607 loves,0 reviews
795,SEPHORA COLLECTION,GLOSS: Dual Boar Bristle Brush,$20.00,7K loves,82 reviews
796,AQUIS,Lisse Luxe Long Hair Towel,$35.00,14K loves,153 reviews
797,DRYBAR,Hold Me Hair Clips,$16.00,19.7K loves,269 reviews
798,AQUIS,Waffle Luxe Hair Turban,$40.00,14.8K loves,144 reviews
799,DEVACURL,DEVATOWEL™ Anti-Frizz Microfiber Towel,$20.00,17.4K loves,151 reviews
800,T3,Convertible Power Base,$100.00,2K loves,4 reviews
801,T3,"Polished Curls 1.25"" Interchangeable Clip Curling Iron Barrel",$95.00,3.6K loves,8 reviews
802,SLIP,Pure Silk Headband,$69.00,10.5K loves,12 reviews
803,BIO IONIC,"Curl Expert Pro Curling Iron 1""",$130.00,2.8K loves,22 reviews
804,DRYBAR,Half Pint Small Round Brush,$36.00,5K loves,59 reviews
805,SEPHORA COLLECTION,Tame: Infrared Flat Iron,$85.00,5.7K loves,109 reviews
806,SEPHORA COLLECTION,Snag Free Hair Elastics,$5.00,725 loves,3 reviews
807,T3,"Voluminous Curls 1.5"" Interchangeable Clip Curling Iron Barrel",$95.00,2K loves,5 reviews
808,AMIKA,Curl Icon Base Kit,$120.00,2.4K loves,4 reviews
809,BRIOGEO,Rose Quartz Crystal Energy Comb,$160.00 $112.00,5.1K loves,19 reviews
810,DRYBAR,The Morning After Shower Cap,$16.00,8.3K loves,222 reviews
811,KITSCH,3pc Bobby Pins - Pearl & Iridescent Rhinestone,$12.00,910 loves,3 reviews
812,BRIOGEO,Paradise Pink Satin Scarf,$48.00,2.5K loves,3 reviews
813,SEPHORA COLLECTION,BOUNCE: Round Thermal Brush,$18.00,933 loves,6 reviews
814,VERB,Detangling Brush,$18.00,5.3K loves,105 reviews
815,T3,"Undone Waves 1"" Interchangeable Styling Wand",$95.00,1.6K loves,3 reviews
816,BIO IONIC,GrapheneMX™ Paddle Brush,$28.00,744 loves,10 reviews
817,SLIP,Pure Silk Sleepmask Fruity Collection,$50.00,4K loves,4 reviews
818,DRYBAR,Baby Buttercup Travel Blow-Dryer + Jump Start Quick Dry Blowout Serum Deluxe Sample Duo,$135.00,252 loves,3 reviews
819,T3,Showerhead Replacement Filter,$25.00,5.1K loves,20 reviews
820,KITSCH,Kitsch X Justine Marjan Rhinestone DAMN Bobby Pin,$29.00,1K loves,2 reviews
821,SEPHORA COLLECTION,Hold it Together: Alligator Jaw Clips,$10.00,6.9K loves,40 reviews
822,KITSCH,Kitsch X Justine Marjan Rhinestone BO$$ Bobby Pin,$29.00,853 loves,2 reviews
823,KITSCH,Iridescent Rhinestone Mini Snap Clips,$12.00,1.1K loves,4 reviews
824,KITSCH,Dinner Scrunchie,$14.00,349 loves,2 reviews
825,KITSCH,Kitsch x Justine Marjan Patent Scrunchie with Chain,$29.00,169 loves,0 reviews
826,KITSCH,Kitsch x Justine Marjan Rhinestone Large Chain Barrette,$49.00,100 loves,0 reviews
827,BIO IONIC,"Style Shaper™ Pro Styling Iron 1""",$150.00,1.4K loves,15 reviews
828,GHD,Deep Scarlet Platinum+ Styler Set,"$249.00
($279.00 value)",4 loves,0 reviews
829,CHANEL,CHANCE EAU TENDRE Eau de Toilette,$85.00,65.1K loves,435 reviews
830,SEPHORA FAVORITES,Holiday Perfume Sampler,"$65.00
($111.00 value)",17.2K loves,53 reviews
831,KVD VEGAN BEAUTY,Saint Eau de Parfum,$85.00 $51.00,40.5K loves,3K reviews
832,TOM FORD,Fucking Fabulous,$335.00,11.5K loves,89 reviews
833,JO MALONE LONDON,Wood Sage & Sea Salt Cologne,$140.00,29.8K loves,241 reviews
834,VALENTINO,Donna Born In Roma Eau de Parfum,$100.00,7.3K loves,410 reviews
835,SOL DE JANEIRO,Brazilian Crush Body Fragrance Mist,$32.00,40.9K loves,779 reviews
836,NEST,Cocoa Woods,$74.00 $42.00,4.8K loves,111 reviews
837,CHANEL,GABRIELLE CHANEL Eau de Parfum,$135.00,23.9K loves,302 reviews
838,CHANEL,N°5 Eau de Parfum,$105.00,16.7K loves,89 reviews
839,DONNA KARAN,Cashmere Mist Deodorant,$27.00,18.5K loves,757 reviews
840,MAISON LOUIS MARIE,No.04 Bois de Balincourt Perfume Oil,$57.00,7.3K loves,80 reviews
841,PRADA,CANDY Eau de Parfum,$126.00,44.1K loves,1K reviews
842,LANCÔME,Idôle Eau de Parfum,$96.00,6.1K loves,499 reviews
843,TOM FORD,Ombre Leather,$128.00,6.7K loves,87 reviews
844,NEST,Indigo,$74.00,17.2K loves,467 reviews
845,TOM FORD,Soleil Blanc,$240.00,14.8K loves,155 reviews
846,MAISON MARGIELA,'REPLICA' Springtime In A Park Eau de Toilette,$130.00,894 loves,3 reviews
847,PHILOSOPHY,Amazing Grace Eau de Toilette,$50.00,30.3K loves,1K reviews
848,PINK SUGAR,Pink Sugar,$30.00,46.5K loves,3K reviews
849,VERSACE,Bright Crystal Absolu,$115.00,9.6K loves,142 reviews
850,CLINIQUE,Clinique Happy,$53.00,15.3K loves,627 reviews
851,CHANEL,COCO MADEMOISELLE Eau de Parfum Twist and Spray,$110.00,8K loves,37 reviews
852,ATELIER COLOGNE,Clémentine California Cologne Absolue Pure Perfume,$135.00,17.5K loves,378 reviews
853,DIOR,Miss Dior Eau de Parfum,$105.00,12.3K loves,188 reviews
854,BVLGARI,Omnia Crystalline,$86.00,17.2K loves,472 reviews
855,YVES SAINT LAURENT,Libre Eau De Parfum Travel Size,$30.00,7.4K loves,47 reviews
856,CAROLINA HERRERA,GOOD GIRL Rollerball,$28.00,5.2K loves,45 reviews
857,MARC JACOBS FRAGRANCES,Daisy Love,$86.00,13.6K loves,235 reviews
858,BURBERRY,My Burberry Blush,$96.00,17.8K loves,260 reviews
859,TOM FORD,Neroli Portofino,$240.00,11K loves,218 reviews
860,NEST,Cocoa Woods Rollerball,$27.00 $16.00,4.3K loves,46 reviews
861,TOM FORD,Tobacco Vanille Travel Spray,$60.00,7.4K loves,33 reviews
862,JO MALONE LONDON,Mimosa & Cardamom Cologne,$140.00,8.4K loves,64 reviews
863,DOLCE&GABBANA,The One,$120.00,20.2K loves,842 reviews
864,LANCÔME,Idôle Eau de Parfum Rollerball,$29.00,2.8K loves,14 reviews
865,CLEAN RESERVE,Reserve - Rain,$98.00,5.2K loves,83 reviews
866,DIOR,Miss Dior Blooming Bouquet Rollerpearl,$38.00,7.8K loves,37 reviews
867,KVD VEGAN BEAUTY,Sinner Eau de Parfum Travel Spray,$22.00 $13.20,11.3K loves,137 reviews
868,OUAI,North Bondi Eau De Parfum,$56.00,5.5K loves,65 reviews
869,JO MALONE LONDON,Red Roses Cologne,$140.00,9.4K loves,69 reviews
870,CHANEL,ALLURE Eau de Toilette,$85.00,2.7K loves,11 reviews
871,DIOR,Miss Dior Absolutely Blooming,$135.00,14.2K loves,153 reviews
872,VIKTOR&ROLF,Magic Salty Flower,$145.00,4K loves,84 reviews
873,DIOR,Dior Addict Eau de Parfum,$105.00,6.6K loves,140 reviews
874,CALVIN KLEIN,euphoria,$78.00,10.4K loves,560 reviews
875,NEST,Midnight Fleur,$74.00,10.3K loves,323 reviews
